,Review,Harga,Kemasan,Efektivitas,Aroma
377,"ga sesuai sama klaimnya sih,, kayak ada lapisan gitu berasa gerah kalo agak siang udah kayak meleleh ni muka pengen cepet² cuci muka , oil kontrol juga ga nampol, yang paling kecewa adalah bikin muka aku kusem banget",0,0,-1,0
378,"pertama kali pake ini sih ,iseng iseng aja dan ga berharap banyak sama produk ini,tapi setelah aku pake ternyata bagus banget,melembapkan,nahan minyak juga,wanginya enak,sampe sekarang udh habis 4 botol.repurchase?ofc!",0,0,1,0
379,"Secinta ituuuu, bikin muka jadi haluuus smooth bgt gituu, lembapin juga doong pokoknya cinta bgt . kalau aku skip moisturizer juga muka tetep lembab, ngebersihin muka juga dari hal2 yang gak di inginkan dimuka. pokoknya bakal repurchase terooooos",0,0,1,0
380,Dari tahun lalu uda pake produknya laneige yang seri water bank sama yang clear c bagus banget terus tertarik buat beli ini katanya bikin make up glowing. Belum di pake malah mukaku break out karena pindah kos-an. Sedih banget 😢😢,0,0,1,0
381,"Holy grail kalo lagi males skincare! Tinggal pake ini, dia udah bisa merangkap sebagai toner dan moisturizer. Wanginya kayak susu, tapi nggak yang menyengat banget. Hasil setelah make produk ini adalah muka jadi lembaab banget, sangat cocok untuk dry skin",0,0,1,1
382,"Super lembab. Super bagus buat dry and dehydrate skin ku. Wanginya kayak teh, soalnya katanya dari white tea. Adek juga. Lembab, sukaaa.. but maybe I'll look for cheaper products. Worth to try lah ini si Laneige..",0,0,1,1
383,"awalnya nyobain travel sizenya karena takut ga cocok trs ternyata cocok jd lgsg purchase yg fullsize. enak bgt di muka, ga bikin oily kaya kilang minyak & lumayan cepet meresap ke kulit. aromanya juga ga ganggu. I'm so in love with this moisturizer♥️",0,1,-1,1
384,"Produknya nyaman dipake, aku ga setiap hari pake ini karna jarang kering mukanya, jadi aku pake ini pagi dan malam hari seckupnya pas kulit aku lagi membutuhkan dan ini cepet melembabkan, nyaman dipake ketika muka lagi berasa gaenak karna iritasi.",0,0,1,0
385,Coba beli trial size walaupun masih mahal ternyata tidak cocok juga dipakai pertama kali agak bikin kusam selanjutnya minyak di T zone dan kebetulan dapat sample hydrating jelly ternyata itu yang langsung cocok.,-1,0,-1,0
386,"Aku make ini awalnya baik-baik aja, jerawat langsung berkurang. Tapi setelah make hampir 3 botol, sama sekali gak ngefek lagi, padahal udah pake face washnya juga. Cuma yang aku suka aromanya doan, wangi soalnya. hehe",0,0,1,1
387,beli ini karena klaimnya bisa buat jerawat. nyatanya gabisa malah tambah banyak jerawatnya udah gitu tambah bikin muka berminyak dan baru sadar yang pas search ada kandungan slsnya diurutan teratas yang gabaik buat kulit sensitive huhu.,0,0,-1,0
388,"buat yg punya fungal acne mendingan jangan coba pake ini deh :"") soalnya aku tipe jerawatnya fungal acne kan pake ini di muka yg ada malah tambah jerawat dan muka terasa panas kebakar gt, pdhl baru 2 kali pake ini",0,0,-1,0
389,Make ini karena pas make sabun nya yg acne solution itu bikin kering parahhhh banget. Setelah pake ini cocok si buat lembab nya jd normal gt. Gue make ini buat daily moist gada masalah si jerawat jg ya lumayan ko. Tp jgn lupa pake sun screen juga.,0,0,1,0
390,"ini tu wanginya agak strong sih karna ada parfumnya? literally ini bagus sih! ngelembapin di kulit ku yg kering dan bikin jerawat lumayan hempas, walopun ga 100%, tapi ini dikit bgt isinya, sayang bgt sih mnrtku. ini ku pake cuma pas lagi bruntusan aja si",0,0,1,-1
391,Pakai ini dibarengin FC nya jadi duo yang oke banget! jerawat jadi jarang muncul dan wajah jadi bersih. Teksturnya enak dan cukup cepat meresap. Baunya ga terlalu ganggu. Aman dipake sehari hari dan ga bikin muncul masalah lain di wajah.,0,0,1,1
392,"Used to work for me, not anymore but still I'd recommend this karena dulu semulus itu, selembap itu, bangun tidur cling-cling nggak kering, nggak puffy, nggak oily, pokoknya ajaib lah. Dulu pake kalau malam aja, kalau untuk day gitu jadinya too heavy on my face.",0,0,1,0
393,"Pakai ini barengan sama ibuk dan ternyata bagus, di aku efeknya bekerjanya bener-bener ngelembapin, tapi emang karena itu pakainya di malam aja. Plusnya lagi gaada alcohol aama fragrancenya jadi ngerasa lebih aman.",0,0,1,0
394,Sangat hydrating! Aku kalau pake ga berani banyak banyak karena kl kebanyakan jd greasy. Cuma kalo di pair sama Niacinamide jadi bagus banget. Btw aku pake ini pas malem hari aja karena kalo pagi terlalu thick buat ku,0,0,1,0
395,"teksturnya milky lotion gitu. aku pake nya dikit aja soalnya klo kebanyakan agak oily dan berat dikulit. utk efek anti agingnya ga merasakan apa2 sih, cuman efek melembabkannya aja yg oke. mungkin hrs pake sepaket sm toner dan essencenya utk hasil yg lebih signifikan",0,0,-1,0
396,"sukaa sama cream ini karena melembabkan banget sampai pagi aja wajah masih kerasa lembab, teksturnya thick gitu rada susah dispread di wajah sih, begitu diapply langsung lembab enak banget cuma kurang suka wanginya terlalu nyengat walaupun enak wanginya",0,0,1,-1
397,"Cocok bgt buat aku yg muka nya kering dan suka kemerahaan. Teksturnya creamy agak cair dan cpt menyerap. Udh pemakaian jalan 3thn. Tp tmn aku yg oily ga cocok pake produk ini, katanya bikin jerawatan.",0,0,-1,0
398,Pas lagi ke innisfree niatnya cuman mau beli sheetmask trus dapet samplenya ini. Yaudah aku coba pake kan creamnya ini bener2 ngehydrate wajah aku banget! Texturenya creamy dan cenderung padet gitu. Cocok kok buat normal skin dan dry skin.,0,0,1,0
399,"gak cocok:( padahal kulit aku bukan tipe yang gampang ngerasa panas kalo gak cocok sama skincare. tapi cetaphil ini bikin muka aku jadi panas setelah dipake. efeknya di muka aku dia gak nambah jerawat atau bruntusan dan juga gak nambah minyak, cuman bikin panas aja.",0,0,1,0
400,"ga mempan buat muka gw. terus gw ga terlalu sering jerawatan, jadinua ini produk nganggur aja. sayangnya, ini produk gampang banget rusak walaupun masih jauh dari expirednya. bau dan warnanya berubah.",0,0,-1,-1
401,"Aku biasa pakein lotion jerawat ini sebagai masker, dipake selam beberapa menit lalu cuci muka tapi aku ga pake lotion jerawat ini tiap hari hasilnya memang cocok mengeringkan jerawat tanpa iritasi dan kulit kering.",0,0,-1,0
402,"Jujur iseng coba produk ini. Dan lumayan work but, kulit aku tetep tumbuh jerawat 1/2 gitu. Tapi ya mungkin emng tipe kulit ku kek gitu kalik. Tapi sumpah ya buat kalian yang oily sangat rrcomed. Karena dia tu cepet meresap. Jadi lumayan sukaaa",0,0,1,0
403,"MOIST PERTAMAKU!! dan ini cocok bangetttttttttt trus ini mengurangi fungal acneku jugaaaaaaa sebulan pake ini brutusan hilang wkwkwk jidat jadi mulusssssssssssssssssssssssssss mantapppp pokoknya, sebanding dengan harganya wkwkkwk",0,0,1,0
404,Ini bagusss dia ingredientsnya ga macem macemm katanya sih bagus ya buat fungal acne sama jerawatan gitu tapi karna mukaku jarang jerawatan jadinya kayak gangerasain efeknya tapi ini baguss bgt ko dia moisturizernya ringan tetep ngelembapin tapi ga overmoist jugaa,0,0,1,0
405,"Cintaa banget sama produknyaaaa. penyelamat wajah aku yang lagi breakout parah. bruntusanku jadi tenang gara"" aloe benton ini. kandungannya ringan banget cocok banget buat kulit wajah aku yg sensitiv ini. Repurchase? ABSOLUTELY YES!!!",0,0,1,0
406,BAGUS BANGEEEEET bener bener ngurangin beruntusan tapi bertahap ya guys ga langsung ilang ini juga bikin lembab banget pokoknya tekstur kulit jadi kenyel dan sehat gitu aku pake 2x sehari udah mau 2 minggu semoga beruntusan nya cepat hilang,0,0,1,0
407,"Racun tiktok checkkk! Seneng banget keracun produk ini setelah mencari-cari moisturizer yang gak terlalu berat untuk aku yang fungal acne. Harganya terjangkau, cepet nyerepnya, ga ada fragrance, gak bikin kulit jadi berminyak dan fungal acne safe.",1,0,1,0
408,"Teksturnya cair dan cepat meresap di kulit. Biasanya selain aku tepuk-tepuk pada wajah, aku jg kompres jerawat aku dengan kapas dan toner ini.bToner ini bantu aku untuk mengatasi jerawat yang merah tidak bermata dan sakit, toner ini bantu menenangkan jerawat tersebut.",0,0,1,0
409,"beli ini karena banyak yang bilang toner si npure ini dupe nya toner skin1004. Dia emg beneran ada daun centella nya, wangi nya calming. ga bikin efek jelek juga ke wajah. Cuman hidrasi kulit aku aja gaada efek yg berlebihan.",0,0,1,1
410,start from 2 juni 2020 aku mencoba toner ini untuk pertama kalinya. Sungguh tidak ada penolakan sama kulit aku. dan aromanya tidak menyengat. lucu banget ada daun daun centela nya melayang di dalam botol. di aku pribadi cocok dan yesh untuk repurchase. @ismahanchrnns,0,0,1,1
411,"exfoliating toner, dipakenya ga tiap hari ... pemakaian pake kapaas meninggalkan noda noda dikapas / sel kulit mati. kadang kulit jdi perih. mencarahkan dan ampuh buat mengurangi komedo. untuk jerawat pribadi tidak menghilangkan jerawat.",0,0,1,0
412,suka banget sukaaa bangettttt. pertama kali pakai enak banget kaya cepet nyerap ngga lengket. bikin cerah.. bersih dan sehat. terus stock lagi beli benton lotion snail bee ini deh. biar ngga beli dulu dan awet... semoga pori pori mengecil dan flek memudar,0,0,1,0
413,"Ini bagus banget buat yang lagi pengin hilangin beruntusan dan menghaluskan rata, tektursnya kentel tapi cepet menyerap, udah repuchase berkali kali, entah udah abis berapa botol. so far so good, malas cari yang lainhehee",0,0,1,0
414,buat kalian yg bibirnya kering bisa coba bgt ini dia super melembabkan bibir kamu plus bisa mencerahkan klo dipake rutin. teksturnya yg kaya pasta. dia harus di simpen di suhu ruangan sih jangan di tempat panas soalnya dia mencair gt jadinya kaya minyak,0,0,1,0
415,"Bikin muka jd berminyak banget. Jenis face oil yg thick bgt menurut aku. Tapi untuk ngebersihin make up yg water proof ini bagus, ampuh bgt buat ngangkat make up yg ga mudah diapus. Gatau kenapa aku cocok ga cocok sama ini",0,0,-1,0
416,"Baunya lumayan strong tapi enak. Calming and seger gitu. Tektsturnya licin. Cocok banget dipakainya dicampur dengan body scrub buat luluran. untuk dipake di bagian kulit kering juga bagus, termasuk saat rambut lagi kusut-kusutnya",0,0,1,1
417,"olive oil dari wardah ini sangat ngaruh buat di kulit aku, kulit terasa sangat lembab, dapat merelaksasikan tubuh. teksturnya pun berada di tengah, tidak terlalu encer dan tidak kental. olive oil ini pastinya memiliki banyak manfaat, jadi cobain deh🤗",0,0,1,0
418,"Kulitku super kering dan akhirnya aku coba olive oil buat kulitku. Lumayan melembabkan, tapi harus banyak makenya dan bakal keliatan oily gitu di pagi harinya. Ga terlalu ngaruh sih sekarang sekarang, pas awal make aja terasa banget bedanya.",0,0,1,0
419,"Penyelamat aku dr breakout pas SMA dulu dibantu sm varian Almond Oilnya. Yg varian grapeseed ini bantu buat ngecilin jerawat, lama prosesnya tp beneran works. Pakenya cukup dikit aja dimalem hari karena kl kebanyakan malah jd beruntusan di aku.",0,0,1,0
420,"Gara-gara produk ini, I will never use any face oil ever again! Karena parah bgt cuy:( di muka ku baru pertama kali pake udah langsung muncul jerawat 3 biji:( aku kira awalnya purging, eh ternyata selanjutnya aku pake muncul jerawat lagi:(",0,0,-1,0
421,"Klaim yg ada dari face oil ini gatau kenapa aku ga ngerasain itu di wajah aku. Dia harus dipake tipis supaya ga berat dan ga berasa berminyak. Banyak review bagus dari org2 jd dulu karena kepo aku beli jg, ternyata malah ga cocok di aku",0,0,-1,0
422,"Teksturenya oily cocok untuk kulit normal to dry sih super melembabkan, mengurangi smile line dan semenjak pake ini ga ada rasa drynesss sama sekali, dan cepat merasap yaa tp pertama make kyk ticky banget sih tapi sukaaa mo repurces lagi :)",0,0,1,0
423,Face oil yang menurutku bagus ya. Dia cocok untuk tipe kulit acne prone sepertiku karna dia gak bikin breakout. Tapi aku ga sukanya dia kayak berat gitu ketika kita aplikasiinnya. Jadi harus dipake tipis2 aja. Yang pasti ini beneran bikin our face is glowing ❣️,0,0,1,0
424,"ini tuh kalau pakainya banyak dimuka, bekas jerawat semalem langsung pudar. secepat itu efeknya, cuman ya rasanya gk enak bgt buat tidur worry kalau kena sprei, soalnya kalau kena kain (kaos dll) stainnya gk isa ilang!",0,0,1,0
425,"Sedih sih :( ini bener bener kurang cocok sama aku, padahal kalau liat review yang lain pada cocok :( memang sih gak bikin breakout tapi mungkin type kulit aku ga bisa pakai oil oil rasanya gak enak aja kurang nyaman saat dipakai.",0,0,-1,0
426,"Ini tu bener-bener penyelamat aku di saat lagi ada jerawat 😢. Bagus banget buat ngatasin jerawat dan bekasnya. Wajah aku juga jadi bersihan, bekas jerawat pudar. Seneng banget💕. Ini juga bisa melembapkan kulit, kulit aku juga jadi kenyal karena terhidrasi.",0,0,1,0
427,"face oil ini cocok banget di aku, setelah pakai face oil ini jerawat yang ada di wajah ku mendingan, walaupun masih suka numbuh tapi numbuhnya itu ga brutal banget, untuk wangi nya juga ga masalah sih menurut ku. dan untuk harga sih cukup terjangkau",1,0,1,1
428,"ga terlalu ngaruh banyak buat muka ku, malah jd bikin minyakan bgt kalo dipake abis bangun tidur, minyakan yg jelek gt jd males kalo ngaca bangun tidur, skrng aku pke dia buat bibir ajasi lumayan lembab cuma ttp biasa aja ga yg wow bgt",0,0,-1,0
429,"Haple!!i love u so much semua producnya gokil sih,local tapi hygine nya di jaga,packaging ok,it make my skin more hydrating sih kalo pake almond oil ini,kadang suka aku pake buat campuran di masker organik,atau buat bikin hair tonic sendiri hehehehe",0,1,1,0
430,NOT RECOMENDATION BUAT KULIT BERJERWAT. berharap cocok sama face yg almond ini karena pengen ilangin bekas jerawat tp tetep setelah pakai muncul jerawat. meski penggunaan dibareng sama grapeseed tp tetep aja muncul terus tuh jerawat..,0,0,-1,0
431,ini face oil pertama aku. sejauh ini aku pake di am routine. alias di pagi hari aja. ngaruh di kontrol minyal wajah aku. jd gak bar bar komedo yg kluar jg. emang sih rasanya kurang nyaman di awal.. tp setelah semprot rose waternya enak kok,0,0,1,0
432,"face oil dari haple ini cocok di aku. biasanya aku pake barengan sama yang varian grapeseed oil. selain ngebuat wajuh ku jadi lembab, almond oil ini juga bener-bener ngemudarin bekas bekas jerawat ku juga",0,0,1,0
433,"Ini recommended banget! Aku udah pake beberapa botol dan bakalan terus pakai ini. Enak banget & ringan dikulit ku yang sensitive berjerawat ini. Pakainya tipis tipis aja tiap pagi dan malam, kulit jadi lebih lembab dan kenyaall! Duh senengnya 😍😍😍",0,0,1,0
434,Jarang bisa cocok sm produk oil-oil tapi ini lumayan oke sih apalagi kalau muka lagi kering dan nggak bersahabat. Biasa aku pakai ini sebelum tidur sekali sehari aja karena takut malah minyakan.So far aku suka sih sm produk ini.,0,0,1,0
435,"Aku pake ini dicampur sama grapeseed oil. cuma melembabkan aja si di kulit aku, engga ada efek lain. lebih cocok dipake di malam hari sih, kalau siang hari bikin berminyak. kulit jadi lebih plump dan lembab setiap pake face oil dari haple. cocok buat kulit kering",0,0,1,0
437,"Benernya beli di sociolla, tdinya meragukan ini produk,cuman gegara aku pernah make rosehip en suka jadi beli,efeknya mantep ternyata,bisa bantu pudarin bekas luka,wanginya enak bisa ditetesin di clay mask powder supaya gak gitu kering,highly recommended",0,0,1,1
438,"aroma yang soft, pas aku apply di muka aku selama 14 hari pertama aku udah ngerasain perbedaan sih lebih lembab trus kenyal gitu di wajah. but u should now harganya itu beneran nguras dompet yang teramat sangat wqwq",-1,0,1,1
439,Suka bangeeeet sama oil ini. Dipakai setitik ajaa udah bisa buat semuka. Meskipun harganya lumayan pricey tapi worth it sama hasilnyaa dan habisnya juga bisa lamaa banget padahal dipakai setiap hari tapi udah hampir 6 bulan lebih belum habis. luv it,-1,0,1,0
440,"sukaaaaa banget sama produknya. aku kira produk ini cocok buat kulit kering, karen ini kan oily gtu. ternyata pas dipake bikin lembut dimuka, dan g bikin berminyak yang parah gitu. aman sih dipake dimuka aku, sama baunya enak banget, calming serasa di spa.",0,0,1,1
441,Would not recommended this product karena tidak ada perubahan yang signifikan di wajah selain mengkilap setelah dioles di wajah dan membuat breakout. Satu hal yang saya suka dari produk ini adalah packaging nya :D,0,1,-1,0
442,Awalnya membeli yang 5ml dan sempet takut purging dan setelah memakai amaze sih kulit berasa lembut paginya dan bekas ilang perlahan setelah memakai 3-5 kali. Keren banget deh. Saya memakai 2 kali seminggu Berturut2 setelah memakai moisturiser pada malam hari.,0,0,1,0
443,facial oil ter-ribeeett harus dipakein air dulu lah gabisa direct langsung pake alhasil jadi jerawatan entahlah knp salah cara pemakaian atau emang ga cocok. baunya enak sih segerr gitu tp byeee memfossil dirumah syg bgt sih haha,0,0,-1,1
444,"Face oil pertama yang aku coba.. dulu beli dua minggu sebelum nikah, yang mana muka lagi jerawatan karena stress, tapi pake faceoil ini selama dua minggu amat sangat membaik, jerawat kempes, tekstur kulitku membaik",0,0,1,0
445,Waktu itu beli cuma 1x aja. Karena harganya juga lumayan kan ya. Pakenya cuma sedikit tetesnya tapi mukaku tetep aja minyakan. Kurang ngaruh sih ke jerawat yang ada di mukaku. Beda kulit beda efeknya kali ya. Ga ada salahnya sih buat cobain.,-1,0,-1,0
446,pernah pake ini.kurang suka sama hasilnya dan gak ngefek aapa apa.pori2 rasanya kayak jadi ketutup gitu dan jadi bruntusan dan kayak banyak jerawat mau tumbuh pas pake ini.untuk harga yaa lumayann lahh,0,0,-1,0
